lat,lon,deltaN,topo
-88.5,45.49999873611111,69.6523083895349,-3512.4477823749185
-88.5,46.49999870833334,69.53541143974104,-3514.893685301533
-88.5,47.49999868055556,69.44001657776425,-3520.731061882805
-88.5,48.499998652777776,69.36716762433903,-3529.6141930448357
-88.5,49.499998625,69.31757936355007,-3540.226525862934
-88.5,50.49999859722222,69.29157286471884,-3550.3571240974125
-88.5,51.49999856944444,69.2890382657046,-3557.0369591051713
-88.5,52.49999854166667,69.30943007685389,-3556.728902366245
-88.5,53.49999851388889,69.35179649286589,-3545.562117117457
-88.5,54.49999848611111,69.41484052745585,-3519.5985293993726
-88.5,55.49999845833334,69.49700745624695,-3475.1163834226318
-88.5,56.49999843055556,69.59659042109617,-3408.893794749165
-88.5,57.49999840277778,69.71184440652199,-3318.4739725459367
-88.5,58.499998375000004,69.84109827079364,-3202.3936416865326
-88.5,59.499998347222224,69.9828551056459,-3060.3573557743803
-88.5,60.499998319444444,70.13587277290476,-2893.342957344372
-88.5,61.49999829166667,70.29921876830554,-2703.627386989072
-88.5,62.49999826388889,70.47229627185665,-2494.7271947674453
-88.5,63.49999823611111,70.65484102810152,-2271.254138717428
-88.5,64.49999820833334,70.84689122319828,-2038.6927061239257
-88.5,65.49999818055556,71.0487345574221,-1803.11270723911
-88.5,66.49999815277778,71.2608380815882,-1570.8356714132242
-88.5,67.49999812499999,71.4837670443115,-1348.07805041573
-88.5,68.49999809722223,71.71809902225692,-1140.596724967938
-88.5,69.49999806944444,71.96433912669872,-953.3626957095694
-88.5,70.49999804166666,72.22284126485981,-790.2869985997677
-88.5,71.4999980138889,72.49373946954415,-654.018923247233
-88.5,72.49999798611111,72.77689235951922,-545.8308609207161
-88.5,73.49999795833332,73.07184294019078,-465.5970906720031
-88.5,74.49999793055557,73.37779524825187,-411.86618968308903
-88.5,75.49999790277778,73.69360874944674,-382.01925604371354
-88.5,76.49999787499999,74.0178108364186,-372.4994706304278
-88.5,77.49999784722223,74.34862716604562,-379.09331503207795
-88.5,78.49999781944445,74.68402883513252,-397.24045471521094
-88.5,79.49999779166666,75.02179449625041,-422.3481289455667
-88.5,80.4999977638889,75.35958449005177,-450.08686689962633
-88.5,81.49999773611111,75.69502300598958,-476.6472554425709
-88.5,82.49999770833332,76.02578333667391,-498.94191368925385
-88.5,83.49999768055557,76.34967062610319,-514.7422494839411
-88.5,84.49999765277778,76.66469630169655,-522.7453918051906
-88.5,85.49999762499999,76.96913874495611,-522.5723343219142
-88.5,86.49999759722223,77.26158574093661,-514.7032930820715
-88.5,87.49999756944445,77.5409558046338,-500.36020975373685
-88.5,88.49999754166666,77.80649747106139,-481.3490125213284
-88.5,89.4999975138889,78.05776782810464,-459.87563232774846
-88.5,90.49999748611111,78.2945936948155,-438.34995707613416
-88.5,91.49999745833333,78.51702062151281,-419.19109144434333
-88.5,92.49999743055557,78.72525607536629,-404.64573563914746
-88.5,93.49999740277778,78.91961360811585,-396.6294759926386
-88.5,94.49999737499999,79.10046442985457,-396.5985383633524
-88.5,95.49999734722223,79.26820169634782,-405.45727922581136
-88.5,96.49999731944445,79.42322111972118,-423.5044963932596
-88.5,97.49999729166666,79.56591948703134,-450.41958234854974
-88.5,98.4999972638889,79.69671059491498,-485.2876191851683
-88.5,99.49999723611111,79.81605626134119,-526.660702439025
-88.5,100.49999720833333,79.9245086813006,-572.6510626927484
-88.5,101.49999718055557,80.02275958185737,-621.0499379266985
-88.5,102.49999715277778,80.11169144616058,-669.4646883504465
-88.5,103.499997125,80.19242644124004,-715.4654365936294
-88.5,104.49999709722223,80.26636945099732,-756.7316925975028
-88.5,105.49999706944445,80.33524258772933,-791.1891309171915
-88.5,106.49999704166666,80.40110951875742,-817.1270596543327
-88.5,107.4999970138889,80.46638873192067,-833.2882404341362
-88.5,108.49999698611111,80.53385535793882,-838.9246004314627
